dt;venuetype;venueid;revenue;
12/15/22;Restaurant;899;389,85;
8/3/22;Restaurant;1805;491,919999999999;
1/29/23;Restaurant;1345;498,199999999999;
3/30/23;Restaurant;1346;87,75;
4/19/23;Restaurant;1805;514,279999999999;
10/4/22;Restaurant;1346;99,45;
5/12/22;Restaurant;1349;66,78;
4/30/22;Restaurant;897;581,759999999999;
5/16/23;Restaurant;1346;105,3;
5/18/22;Restaurant;446;175,14;
9/29/22;Restaurant;1348;50,76;
5/11/22;Restaurant;898;143,48;
1/19/23;Restaurant;1345;197,4;
12/23/22;Restaurant;1805;491,919999999999;
12/20/22;Restaurant;1346;122,85;
7/28/22;Restaurant;1803;87;
9/7/22;Restaurant;1345;202,1;
4/22/23;Restaurant;446;170,97;
5/9/22;Restaurant;1349;66,78;
10/27/22;Restaurant;1802;198,12;
12/5/22;Restaurant;1805;514,279999999999;
11/12/22;Restaurant;1805;430,429999999999;
10/11/22;Restaurant;1347;127,89;
6/22/22;Restaurant;1801;584,059999999999;
12/5/22;Restaurant;449;454,790000000001;
11/8/22;Restaurant;445;97,85;
10/29/22;Restaurant;1345;451,199999999999;
3/28/22;Restaurant;896;304,72;
12/29/22;Restaurant;1345;183,3;
7/20/22;Restaurant;1348;71,91;
12/27/22;Restaurant;1346;93,6;
10/24/22;Restaurant;1804;124,32;
10/8/22;Restaurant;1346;64,35;
9/15/22;Restaurant;445;108,15;
7/21/22;Restaurant;1348;54,99;
10/5/22;Restaurant;1802;187,96;
10/14/22;Restaurant;1804;100,64;
3/21/23;Restaurant;1804;112,48;
12/21/22;Restaurant;1802;208,28;
12/6/22;Restaurant;897;351,36;
11/19/22;Restaurant;445;66,95;
11/23/22;Restaurant;1345;211,5;
6/26/22;Restaurant;447;516,56;
10/28/22;Restaurant;446;158,46;
10/6/22;Restaurant;895;257,52;
5/21/22;Restaurant;1804;414,4;
6/27/22;Restaurant;1801;672,219999999999;
6/12/22;Restaurant;895;439,56;
2/27/23;Restaurant;448;301,18;
10/12/22;Restaurant;449;429,240000000001;
9/21/22;Restaurant;446;179,31;
3/9/23;Restaurant;897;299,52;
12/29/22;Restaurant;899;406,8;
9/17/22;Restaurant;1805;480,739999999999;
8/28/22;Restaurant;896;222,68;
2/23/23;Restaurant;1348;50,76;
4/10/22;Restaurant;898;29,54;
4/23/22;Restaurant;448;288,97;
6/3/22;Restaurant;1804;118,4;
9/21/22;Restaurant;1802;177,8;
7/7/22;Restaurant;448;321,53;
12/12/22;Restaurant;1804;130,24;
3/25/23;Restaurant;1801;429,78;
7/28/22;Restaurant;1346;81,9;
4/23/23;Restaurant;447;545,91;
2/24/23;Restaurant;1801;644,669999999999;
3/5/22;Restaurant;1345;343,1;
9/2/22;Restaurant;447;422,64;
6/13/22;Restaurant;896;328,16;
10/8/22;Restaurant;1347;26,46;
7/29/22;Restaurant;895;239,76;
9/1/22;Restaurant;1804;153,92;
3/22/22;Restaurant;446;166,8;
4/16/22;Restaurant;896;240,26;
4/3/23;Restaurant;1805;525,459999999999;
1/14/23;Restaurant;448;211,64;
8/24/22;Restaurant;1347;110,25;
5/19/23;Restaurant;1802;198,12;
5/16/22;Restaurant;446;179,31;
6/22/22;Restaurant;446;175,14;
10/2/22;Restaurant;447;528,3;
8/15/22;Restaurant;897;276,48;
12/8/22;Restaurant;1348;59,22;
5/23/22;Restaurant;1804;130,24;
11/16/22;Restaurant;1346;93,6;
6/23/22;Restaurant;1345;206,8;
3/27/22;Restaurant;898;54,86;
10/24/22;Restaurant;445;97,85;
7/14/22;Restaurant;1802;198,12;
3/20/22;Restaurant;445;66,95;
10/3/22;Restaurant;1804;112,48;
4/21/23;Restaurant;899;395,5;
12/25/22;Restaurant;1348;181,89;
3/29/23;Restaurant;1346;93,6;
5/25/22;Restaurant;898;151,92;
5/9/23;Restaurant;446;141,78;
4/28/23;Restaurant;1349;57,24;
5/29/22;Restaurant;1805;475,149999999999;
1/6/23;Restaurant;897;264,96;
3/30/23;Restaurant;1804;112,48;
3/23/22;Restaurant;446;191,82;
4/20/23;Restaurant;1802;193,04;
2/11/23;Restaurant;1805;519,869999999999;
10/4/22;Restaurant;898;151,92;
7/8/22;Restaurant;1804;130,24;
12/14/22;Restaurant;446;179,31;
8/5/22;Restaurant;447;405,03;
4/9/23;Restaurant;1805;525,459999999999;
3/11/22;Restaurant;445;92,7;
3/21/23;Restaurant;1802;213,36;
5/22/22;Restaurant;1348;131,13;
7/24/22;Restaurant;1346;81,9;
1/17/23;Restaurant;898;151,92;
10/11/22;Restaurant;899;355,95;
12/25/22;Restaurant;445;82,4;
12/3/22;Restaurant;445;118,45;
5/13/22;Restaurant;1802;182,88;
12/29/22;Restaurant;1801;639,159999999999;
3/3/23;Restaurant;1348;67,68;
3/13/23;Restaurant;448;309,32;
4/5/23;Restaurant;448;329,67;
5/23/22;Restaurant;1805;519,869999999999;
12/7/22;Restaurant;446;162,63;
4/5/22;Restaurant;446;154,29;
4/14/23;Restaurant;1805;469,559999999999;
11/5/22;Restaurant;897;673,919999999999;
4/4/22;Restaurant;445;97,85;
8/4/22;Restaurant;1802;187,96;
6/17/22;Restaurant;1348;54,99;
10/1/22;Restaurant;1349;23,85;
1/17/23;Restaurant;1349;62,01;
9/22/22;Restaurant;898;130,82;
6/19/22;Restaurant;1347;35,28;
5/20/22;Restaurant;1803;95,7;
11/21/22;Restaurant;898;147,7;
4/10/22;Restaurant;1349;14,31;
12/10/22;Restaurant;899;282,5;
4/17/23;Restaurant;895;284,16;
2/8/23;Restaurant;1801;617,119999999999;
10/29/22;Restaurant;1801;440,8;
8/11/22;Restaurant;896;269,56;
4/8/23;Restaurant;448;264,55;
12/8/22;Restaurant;1804;124,32;
7/13/22;Restaurant;1346;81,9;
10/24/22;Restaurant;897;270,72;
2/11/23;Restaurant;1346;81,9;
4/13/23;Restaurant;449;449,680000000001;
5/2/23;Restaurant;895;239,76;
4/22/23;Restaurant;445;108,15;
5/1/23;Restaurant;896;304,72;
3/10/22;Restaurant;447;393,29;
7/31/22;Restaurant;899;316,4;
3/11/23;Restaurant;1805;519,869999999999;
3/30/23;Restaurant;449;419,020000000001;
3/6/23;Restaurant;1801;672,219999999999;
7/22/22;Restaurant;895;222;
8/2/22;Restaurant;896;298,86;
12/8/22;Restaurant;899;401,15;
12/17/22;Restaurant;899;276,85;
3/30/23;Restaurant;896;275,42;
3/2/22;Restaurant;1347;154,35;
12/10/22;Restaurant;1347;17,64;
3/12/23;Restaurant;448;260,48;
3/10/23;Restaurant;1347;114,66;
1/24/23;Restaurant;896;281,28;
6/13/22;Restaurant;1345;211,5;
8/28/22;Restaurant;445;128,75;
7/12/22;Restaurant;447;451,99;
5/14/23;Restaurant;1805;491,919999999999;
9/3/22;Restaurant;899;276,85;
4/25/23;Restaurant;1345;230,3;
11/28/22;Restaurant;449;444,570000000001;
3/18/22;Restaurant;897;230,4;
3/24/22;Restaurant;1345;192,7;
2/21/23;Restaurant;1803;82,65;
11/14/22;Restaurant;1802;187,96;
1/22/23;Restaurant;1345;488,799999999999;
3/29/23;Restaurant;1347;105,84;
10/1/22;Restaurant;896;210,96;
3/23/23;Restaurant;899;401,15;
4/5/22;Restaurant;1805;475,149999999999;
1/11/23;Restaurant;1803;104,4;
2/20/23;Restaurant;1346;87,75;
10/22/22;Restaurant;1803;156,6;
3/25/22;Restaurant;899;406,8;
9/14/22;Restaurant;898;147,7;
5/29/22;Restaurant;1801;440,8;
7/26/22;Restaurant;1802;213,36;
3/24/23;Restaurant;448;354,09;
3/20/22;Restaurant;1803;156,6;
5/11/22;Restaurant;448;301,18;
5/21/22;Restaurant;1801;380,19;
10/22/22;Restaurant;898;54,86;
5/4/23;Restaurant;895;239,76;
3/2/22;Restaurant;898;168,8;
4/9/22;Restaurant;1801;440,8;
7/16/22;Restaurant;1802;157,48;
11/18/22;Restaurant;447;457,86;
10/24/22;Restaurant;1345;197,4;
8/31/22;Restaurant;1346;87,75;
4/24/23;Restaurant;1805;536,639999999999;
9/18/22;Restaurant;447;451,99;
2/9/23;Restaurant;899;412,45;
11/20/22;Restaurant;897;639,359999999999;
4/18/22;Restaurant;897;299,52;
8/10/22;Restaurant;898;151,92;
4/13/23;Restaurant;1803;100,05;
5/27/22;Restaurant;895;230,88;
1/27/23;Restaurant;897;264,96;
5/14/23;Restaurant;1347;30,87;
4/14/22;Restaurant;1348;54,99;
5/22/23;Restaurant;898;147,7;
5/16/22;Restaurant;1347;114,66;
3/13/23;Restaurant;449;403,690000000001;
3/5/23;Restaurant;1801;407,74;
1/26/23;Restaurant;1801;655,689999999999;
9/25/22;Restaurant;1346;64,35;
4/28/22;Restaurant;897;322,56;
8/24/22;Restaurant;445;87,55;
10/13/22;Restaurant;446;158,46;
1/13/23;Restaurant;447;381,55;
10/18/22;Restaurant;1801;661,199999999999;
5/5/22;Restaurant;1345;202,1;
4/12/23;Restaurant;1348;76,14;
9/11/22;Restaurant;1349;23,85;
5/23/22;Restaurant;1345;183,3;
11/13/22;Restaurant;898;50,64;
6/14/22;Restaurant;446;175,14;
3/23/22;Restaurant;899;423,749999999999;
12/8/22;Restaurant;898;130,82;
3/14/22;Restaurant;1349;66,78;
3/10/23;Restaurant;1345;197,4;
11/24/22;Restaurant;897;316,8;
3/9/23;Restaurant;445;92,7;
5/11/23;Restaurant;1804;124,32;
9/30/22;Restaurant;1345;230,3;
10/22/22;Restaurant;896;181,66;
1/8/23;Restaurant;896;199,24;
6/8/22;Restaurant;1346;99,45;
8/7/22;Restaurant;447;534,17;
11/6/22;Restaurant;447;534,17;
5/25/22;Restaurant;446;191,82;
3/23/23;Restaurant;898;130,82;
12/19/22;Restaurant;899;395,5;
7/22/22;Restaurant;896;293;
11/6/22;Restaurant;1802;132,08;
10/3/22;Restaurant;1805;525,459999999999;
2/3/23;Restaurant;447;393,29;
3/11/22;Restaurant;447;399,16;
3/23/22;Restaurant;1347;114,66;
9/9/22;Restaurant;899;367,25;
4/16/23;Restaurant;1345;465,299999999999;
3/27/22;Restaurant;446;150,12;
1/19/23;Restaurant;1804;171,68;
2/21/23;Restaurant;897;311,04;
1/6/23;Restaurant;1802;193,04;
10/10/22;Restaurant;1802;167,64;
7/9/22;Restaurant;1804;420,32;
6/16/22;Restaurant;1802;198,12;
5/21/23;Restaurant;896;205,1;
2/7/23;Restaurant;1801;666,709999999999;
7/16/22;Restaurant;897;679,679999999999;
4/7/23;Restaurant;446;162,63;
3/11/22;Restaurant;895;346,32;
9/29/22;Restaurant;449;444,570000000001;
12/18/22;Restaurant;448;203,5;
11/18/22;Restaurant;895;261,96;
6/19/22;Restaurant;897;685,439999999999;
7/11/22;Restaurant;1346;81,9;
7/25/22;Restaurant;1801;688,749999999999;
4/21/23;Restaurant;1349;62,01;
4/22/22;Restaurant;449;470,120000000001;
1/18/23;Restaurant;445;87,55;
8/17/22;Restaurant;1803;130,5;
6/25/22;Restaurant;1804;384,8;
3/24/22;Restaurant;1803;108,75;
2/9/23;Restaurant;897;282,24;
3/9/22;Restaurant;1345;136,3;
11/18/22;Restaurant;449;470,120000000001;
7/4/22;Restaurant;1801;644,669999999999;
8/22/22;Restaurant;1804;171,68;
12/14/22;Restaurant;448;309,32;
1/29/23;Restaurant;1349;28,62;
3/19/22;Restaurant;447;475,47;
4/1/23;Restaurant;895;346,32;
2/15/23;Restaurant;1347;110,25;
5/1/22;Restaurant;1803;178,35;
2/17/23;Restaurant;1803;95,7;
9/26/22;Restaurant;1804;136,16;
5/25/22;Restaurant;896;281,28;
5/12/22;Restaurant;1346;81,9;
10/10/22;Restaurant;448;309,32;
11/9/22;Restaurant;899;384,2;
6/24/22;Restaurant;896;298,86;
9/30/22;Restaurant;1346;87,75;
5/9/22;Restaurant;449;459,900000000001;
8/16/22;Restaurant;449;475,230000000001;
4/26/23;Restaurant;896;293;
11/13/22;Restaurant;897;696,959999999999;
9/8/22;Restaurant;899;384,2;
7/20/22;Restaurant;447;457,86;
12/13/22;Restaurant;1802;208,28;
6/6/22;Restaurant;445;103;
3/27/22;Restaurant;447;528,3;
3/29/22;Restaurant;449;439,460000000001;
1/17/23;Restaurant;1803;100,05;
6/1/22;Restaurant;1346;99,45;
4/8/23;Restaurant;446;166,8;
12/10/22;Restaurant;1345;479,399999999999;
5/27/22;Restaurant;446;162,63;
11/19/22;Restaurant;1801;446,31;
3/2/23;Restaurant;1347;119,07;
8/2/22;Restaurant;898;147,7;
4/7/22;Restaurant;899;418,1;
4/20/23;Restaurant;897;293,76;
1/21/23;Restaurant;899;271,2;
10/28/22;Restaurant;1347;119,07;
3/22/23;Restaurant;1804;142,08;
7/7/22;Restaurant;1346;81,9;
3/7/23;Restaurant;895;226,44;
2/21/23;Restaurant;1345;202,1;
8/19/22;Restaurant;1348;71,91;
10/26/22;Restaurant;896;310,58;
2/15/23;Restaurant;896;287,14;
5/12/23;Restaurant;446;175,14;
2/5/23;Restaurant;448;219,78;
5/19/22;Restaurant;449;454,790000000001;
10/30/22;Restaurant;449;556,990000000001;
4/10/23;Restaurant;447;481,34;
9/17/22;Restaurant;899;282,5;
5/12/23;Restaurant;895;235,32;
11/17/22;Restaurant;897;311,04;
3/25/22;Restaurant;1804;124,32;
8/10/22;Restaurant;1346;81,9;
5/25/22;Restaurant;1801;644,669999999999;
3/19/22;Restaurant;448;362,23;
1/28/23;Restaurant;1805;480,739999999999;
4/15/23;Restaurant;447;504,82;
7/13/22;Restaurant;445;92,7;
4/28/22;Restaurant;1348;67,68;
3/21/22;Restaurant;898;139,26;
9/28/22;Restaurant;447;440,25;
12/6/22;Restaurant;445;97,85;
7/18/22;Restaurant;1349;62,01;
3/30/23;Restaurant;445;103;
7/21/22;Restaurant;896;293;
3/5/23;Restaurant;899;276,85;
3/1/22;Restaurant;1801;1206,69;
9/5/22;Restaurant;448;305,25;
10/28/22;Restaurant;1803;108,75;
10/2/22;Restaurant;445;82,4;
3/11/23;Restaurant;1803;143,55;
1/2/23;Restaurant;448;329,67;
8/19/22;Restaurant;1804;136,16;
10/21/22;Restaurant;895;253,08;
11/8/22;Restaurant;1346;81,9;
9/27/22;Restaurant;447;387,42;
6/14/22;Restaurant;1802;203,2;
11/4/22;Restaurant;1346;81,9;
10/25/22;Restaurant;448;309,32;
7/31/22;Restaurant;1348;139,59;
1/15/23;Restaurant;897;604,799999999999;
8/2/22;Restaurant;1348;71,91;
6/17/22;Restaurant;447;416,77;
6/25/22;Restaurant;1805;436,019999999999;
1/20/23;Restaurant;1347;114,66;
3/21/23;Restaurant;447;405,03;
8/31/22;Restaurant;895;199,8;
6/22/22;Restaurant;899;389,85;
7/21/22;Restaurant;1803;95,7;
1/5/23;Restaurant;447;422,64;
7/30/22;Restaurant;895;435,12;
5/27/22;Restaurant;896;287,14;
3/25/23;Restaurant;1349;28,62;
10/31/22;Restaurant;448;297,11;
3/1/22;Restaurant;898;215,22;
1/26/23;Restaurant;1805;486,329999999999;
2/23/23;Restaurant;1805;447,199999999999;
10/2/22;Restaurant;898;29,54;
3/7/22;Restaurant;1345;169,2;
8/15/22;Restaurant;1805;519,869999999999;
7/8/22;Restaurant;1802;198,12;
9/8/22;Restaurant;1349;62,01;
4/23/22;Restaurant;445;97,85;
2/22/23;Restaurant;1802;193,04;
8/20/22;Restaurant;1345;380,699999999999;
1/4/23;Restaurant;1348;93,0600000000001;
11/19/22;Restaurant;1347;26,46;
3/10/22;Restaurant;1346;76,05;
8/21/22;Restaurant;1802;157,48;
4/30/22;Restaurant;1802;157,48;
4/24/22;Restaurant;1346;87,75;
5/26/22;Restaurant;1805;491,919999999999;
12/27/22;Restaurant;1345;244,4;
5/11/22;Restaurant;1347;101,43;
4/25/22;Restaurant;1801;688,749999999999;
4/27/22;Restaurant;1805;514,279999999999;
10/30/22;Restaurant;446;145,95;
3/11/23;Restaurant;447;592,87;
11/18/22;Restaurant;1347;114,66;
3/28/23;Restaurant;1349;66,78;
4/8/23;Restaurant;1348;169,2;
7/12/22;Restaurant;448;297,11;
1/24/23;Restaurant;447;440,25;
10/13/22;Restaurant;898;130,82;
3/15/22;Restaurant;896;275,42;
8/12/22;Restaurant;898;151,92;
12/18/22;Restaurant;446;175,14;
6/19/22;Restaurant;1349;23,85;
2/21/23;Restaurant;895;244,2;
9/4/22;Restaurant;447;516,56;
6/19/22;Restaurant;1346;52,65;
6/1/22;Restaurant;446;212,67;
3/28/22;Restaurant;898;156,14;
12/19/22;Restaurant;448;313,39;
9/22/22;Restaurant;897;264,96;
10/1/22;Restaurant;1347;17,64;
9/19/22;Restaurant;896;298,86;
12/29/22;Restaurant;448;333,74;
5/28/22;Restaurant;1348;169,2;
1/8/23;Restaurant;1346;76,05;
5/8/22;Restaurant;448;260,48;
5/12/22;Restaurant;1348;54,99;
9/20/22;Restaurant;898;147,7;
4/26/22;Restaurant;897;339,84;
3/4/22;Restaurant;445;92,7;
11/14/22;Restaurant;1804;124,32;
2/15/23;Restaurant;446;166,8;
11/5/22;Restaurant;1345;408,899999999999;
3/3/22;Restaurant;1346;87,75;
5/15/22;Restaurant;1802;172,72;
3/13/23;Restaurant;896;298,86;
9/4/22;Restaurant;1347;48,51;
1/12/23;Restaurant;1804;118,4;
5/23/23;Restaurant;445;92,7;
3/8/23;Restaurant;1802;177,8;
4/3/22;Restaurant;1349;19,08;
3/12/23;Restaurant;1804;390,72;
11/11/22;Restaurant;898;160,36;
5/23/23;Restaurant;446;166,8;
12/25/22;Restaurant;897;650,879999999999;
5/14/23;Restaurant;897;610,559999999999;
8/8/22;Restaurant;1345;211,5;
1/21/23;Restaurant;897;696,959999999999;
12/13/22;Restaurant;899;384,2;
8/23/22;Restaurant;1348;93,0600000000001;
7/12/22;Restaurant;449;449,680000000001;
11/28/22;Restaurant;1804;112,48;
3/30/23;Restaurant;1345;220,9;
5/2/22;Restaurant;445;77,25;
5/5/22;Restaurant;1348;46,53;
12/26/22;Restaurant;896;287,14;
4/13/23;Restaurant;1802;208,28;
7/30/22;Restaurant;1803;134,85;
10/29/22;Restaurant;1803;165,3;
4/25/23;Restaurant;449;465,010000000001;
1/23/23;Restaurant;445;97,85;
8/21/22;Restaurant;896;181,66;
9/27/22;Restaurant;1803;104,4;
5/9/23;Restaurant;447;434,38;
10/27/22;Restaurant;447;475,47;
1/9/23;Restaurant;898;151,92;
2/24/23;Restaurant;1802;218,44;
12/5/22;Restaurant;1803;108,75;
8/8/22;Restaurant;1805;497,509999999999;
5/13/23;Restaurant;896;234,4;
12/17/22;Restaurant;1346;76,05;
1/1/23;Restaurant;1346;70,2;
11/23/22;Restaurant;897;316,8;
10/10/22;Restaurant;1348;50,76;
8/22/22;Restaurant;1349;62,01;
8/18/22;Restaurant;445;82,4;
3/11/22;Restaurant;446;179,31;
3/7/22;Restaurant;1804;112,48;
12/7/22;Restaurant;1347;101,43;
6/12/22;Restaurant;1348;139,59;
1/3/23;Restaurant;1804;130,24;
6/27/22;Restaurant;1802;167,64;
4/2/23;Restaurant;1802;157,48;
11/1/22;Restaurant;899;406,8;
6/28/22;Restaurant;896;310,58;
3/26/23;Restaurant;896;228,54;
6/26/22;Restaurant;896;140,64;
2/4/23;Restaurant;1804;372,96;
1/24/23;Restaurant;1803;104,4;
3/25/22;Restaurant;1346;76,05;
6/29/22;Restaurant;1805;514,279999999999;
3/13/22;Restaurant;897;662,399999999999;
12/20/22;Restaurant;896;322,3;
12/31/22;Restaurant;1802;147,32;
5/7/22;Restaurant;1347;22,05;
4/19/22;Restaurant;448;325,6;
7/26/22;Restaurant;895;275,28;
4/29/22;Restaurant;896;275,42;
2/20/23;Restaurant;447;446,12;
5/7/23;Restaurant;447;563,52;
5/23/22;Restaurant;449;449,680000000001;
8/8/22;Restaurant;1804;136,16;
5/22/22;Restaurant;446;175,14;
10/21/22;Restaurant;899;350,3;
3/22/22;Restaurant;445;82,4;
6/11/22;Restaurant;1803;121,8;
1/4/23;Restaurant;895;217,56;
10/16/22;Restaurant;898;42,2;
7/9/22;Restaurant;448;227,92;
2/6/23;Restaurant;447;428,51;
7/18/22;Restaurant;1345;225,6;
8/9/22;Restaurant;445;92,7;
6/23/22;Restaurant;447;487,21;
7/31/22;Restaurant;1345;432,399999999999;
8/21/22;Restaurant;1803;178,35;
8/10/22;Restaurant;1347;105,84;
2/13/23;Restaurant;1804;130,24;
7/15/22;Restaurant;448;325,6;
6/20/22;Restaurant;449;475,230000000001;
10/31/22;Restaurant;896;310,58;
10/19/22;Restaurant;1803;108,75;
4/24/22;Restaurant;897;679,679999999999;
2/1/23;Restaurant;1349;66,78;
6/6/22;Restaurant;898;156,14;
4/21/22;Restaurant;899;384,2;
7/27/22;Restaurant;1801;633,649999999999;
3/4/23;Restaurant;1805;514,279999999999;
2/3/23;Restaurant;1801;622,629999999999;
4/25/22;Restaurant;449;413,910000000001;
11/22/22;Restaurant;1349;66,78;
2/4/23;Restaurant;896;251,98;
1/31/23;Restaurant;1347;114,66;
7/29/22;Restaurant;447;410,9;
12/13/22;Restaurant;1805;463,969999999999;
4/7/23;Restaurant;447;440,25;
12/6/22;Restaurant;1804;100,64;
4/16/23;Restaurant;1348;143,82;
11/3/22;Restaurant;449;470,120000000001;
4/11/22;Restaurant;445;108,15;
3/19/23;Restaurant;1803;160,95;
11/22/22;Restaurant;1348;59,22;
4/19/23;Restaurant;895;253,08;
3/24/22;Restaurant;447;410,9;
6/4/22;Restaurant;448;219,78;
6/6/22;Restaurant;1803;95,7;
8/26/22;Restaurant;447;410,9;
4/25/23;Restaurant;898;151,92;
11/1/22;Restaurant;446;158,46;
7/10/22;Restaurant;1805;503,099999999999;
12/17/22;Restaurant;898;54,86;
10/20/22;Restaurant;447;422,64;
10/11/22;Restaurant;898;156,14;
5/24/23;Restaurant;896;269,56;
3/9/23;Restaurant;1805;486,329999999999;
6/13/22;Restaurant;899;372,9;
3/6/23;Restaurant;896;322,3;
4/6/22;Restaurant;1803;130,5;
9/1/22;Restaurant;1347;114,66;
11/3/22;Restaurant;899;401,15;
9/4/22;Restaurant;895;359,64;
7/19/22;Restaurant;1804;112,48;
7/23/22;Restaurant;1805;542,229999999999;
6/21/22;Restaurant;896;298,86;
2/7/23;Restaurant;895;244,2;
10/31/22;Restaurant;1347;119,07;
3/30/23;Restaurant;895;239,76;
8/18/22;Restaurant;896;298,86;
8/12/22;Restaurant;895;248,64;
4/16/22;Restaurant;1346;29,25;
11/25/22;Restaurant;1347;114,66;
11/22/22;Restaurant;1347;110,25;
12/20/22;Restaurant;1349;57,24;
11/13/22;Restaurant;1803;117,45;
2/4/23;Restaurant;1802;121,92;
11/16/22;Restaurant;446;179,31;
11/7/22;Restaurant;1346;81,9;
3/20/23;Restaurant;447;434,38;
3/31/23;Restaurant;445;92,7;
7/14/22;Restaurant;1345;206,8;
6/28/22;Restaurant;895;217,56;
3/29/22;Restaurant;898;160,36;
10/15/22;Restaurant;1349;33,39;
6/28/22;Restaurant;1345;192,7;
4/29/23;Restaurant;895;452,88;
3/30/22;Restaurant;1347;119,07;
2/28/23;Restaurant;1348;71,91;
6/13/22;Restaurant;1805;508,689999999999;
11/25/22;Restaurant;447;463,73;
1/19/23;Restaurant;895;239,76;
5/28/22;Restaurant;895;492,84;
1/25/23;Restaurant;1345;192,7;
12/3/22;Restaurant;1805;452,789999999999;
4/11/23;Restaurant;898;160,36;
3/27/23;Restaurant;448;309,32;
3/4/22;Restaurant;1349;76,32;
11/13/22;Restaurant;449;521,220000000001;
9/10/22;Restaurant;447;534,17;
12/3/22;Restaurant;1347;22,05;
2/16/23;Restaurant;1805;531,049999999999;
4/7/22;Restaurant;895;301,92;
11/8/22;Restaurant;446;166,8;
4/1/22;Restaurant;898;151,92;
4/26/23;Restaurant;1349;62,01;
7/31/22;Restaurant;895;324,12;
3/7/23;Restaurant;896;298,86;
11/20/22;Restaurant;899;259,9;
4/6/23;Restaurant;898;135,04;
9/12/22;Restaurant;1805;514,279999999999;
5/18/22;Restaurant;1348;80,37;
12/8/22;Restaurant;1349;62,01;
12/17/22;Restaurant;445;92,7;
3/3/23;Restaurant;448;313,39;
3/14/23;Restaurant;1347;114,66;
4/9/23;Restaurant;899;282,5;
9/19/22;Restaurant;1347;114,66;
6/14/22;Restaurant;448;272,69;
10/14/22;Restaurant;1349;71,55;
4/13/22;Restaurant;1345;173,9;
3/13/23;Restaurant;1345;211,5;
4/18/23;Restaurant;1347;123,48;
8/13/22;Restaurant;447;516,56;
7/7/22;Restaurant;1349;62,01;
6/13/22;Restaurant;1347;114,66;
10/8/22;Restaurant;1345;432,399999999999;
7/25/22;Restaurant;897;322,56;
5/11/23;Restaurant;1802;218,44;
12/17/22;Restaurant;1345;488,799999999999;
2/14/23;Restaurant;898;151,92;
3/10/22;Restaurant;1345;178,6;
4/2/23;Restaurant;1804;461,76;
5/2/22;Restaurant;449;444,570000000001;
3/10/22;Restaurant;1801;710,789999999999;
11/4/22;Restaurant;1345;235;
7/12/22;Restaurant;899;389,85;
9/7/22;Restaurant;1803;113,1;
8/23/22;Restaurant;898;151,92;
3/14/22;Restaurant;1802;177,8;
4/7/23;Restaurant;1346;93,6;
12/7/22;Restaurant;1805;491,919999999999;
3/25/22;Restaurant;1805;452,789999999999;
5/12/23;Restaurant;447;434,38;
7/24/22;Restaurant;1347;44,1;
7/1/22;Restaurant;1345;178,6;
