dt,venuetype,venueid,revenue
2023-02-01,apartment,1233,767.24
2023-02-01,apartment,1235,369.28
2023-02-01,apartment,1238,776.8
2023-02-01,apartment,1239,562.57
2023-02-01,apartment,1242,1076.66
2023-02-01,apartment,1243,554.99
2023-02-01,apartment,1244,632.65
2023-02-01,apartment,1245,798.31
2023-02-01,apartment,1246,1209.85
2023-02-01,apartment,1247,579.61
2023-02-01,apartment,1249,380.04
2023-02-01,apartment,1250,358.52
2023-02-01,apartment,1251,634.54
2023-02-01,apartment,1254,562.57
2023-02-01,apartment,1256,660.88
2023-02-01,apartment,1257,494.76
2023-02-01,apartment,1260,760.07
2023-02-01,apartment,1264,350.16
2023-02-01,apartment,1265,724.22
2023-02-01,apartment,1268,695.16
2023-02-01,apartment,1269,587.19
2023-02-01,apartment,1272,362.11
2023-02-01,apartment,1273,521.06
2023-02-01,apartment,1275,393.18
2023-02-01,apartment,1276,724.22
2023-02-01,apartment,1278,659.17
2023-02-01,apartment,1352,409.39
2023-02-01,apartment,1358,853.44
2023-02-01,apartment,1361,768.11
2023-02-01,apartment,1363,413.72
2023-02-01,apartment,1365,853.44
2023-02-01,apartment,1366,426.72
2023-02-01,apartment,1371,1347.85
2023-02-01,apartment,1374,472.21
2023-02-01,apartment,1376,727.8
2023-02-01,apartment,1378,1311.59
2023-02-01,apartment,1379,1135.03
2023-02-01,apartment,1380,872.02
2023-02-01,apartment,1384,1357.96
2023-02-01,apartment,1386,724.4
2023-02-01,apartment,1388,374.73
2023-02-01,apartment,1389,652.3
2023-02-01,apartment,1390,617.97
2023-02-01,apartment,1393,872.21
2023-02-01,apartment,1394,933.82
2023-02-01,apartment,1395,450.03
2023-02-01,apartment,1397,573.34
2023-02-01,apartment,1400,1277.77
2023-02-01,apartment,1404,374.73
2023-02-01,apartment,1405,701.81
2023-02-01,apartment,1407,437.92
2023-02-01,apartment,1409,435.38
2023-02-01,apartment,1411,677.38
2023-02-01,apartment,1412,824.84
2023-02-01,apartment,1414,768.11
2023-02-01,apartment,1415,694.08
2023-02-01,apartment,1416,440.99
2023-02-01,apartment,1419,479.13
2023-02-01,apartment,1420,392.12
2023-02-01,apartment,1426,749.47
2023-02-01,apartment,1427,1277.77
2023-02-01,apartment,1428,829.72
2023-02-01,apartment,1429,749.5
2023-02-01,apartment,1431,802.77
2023-02-01,apartment,1432,841.13
2023-02-01,apartment,1434,748.43
2023-02-01,apartment,1435,465.71
2023-02-01,apartment,1436,413.72
2023-02-01,apartment,1438,631.9
2023-02-01,apartment,1440,753.8
2023-02-01,apartment,1443,427.38
2023-02-01,apartment,1444,409.39
2023-02-01,apartment,1448,710.48
2023-02-01,apartment,1449,694.08
2023-02-01,apartment,1450,589.18
2023-02-01,apartment,1454,426.72
2023-02-01,apartment,1456,926.95
2023-02-01,apartment,1458,772.46
2023-02-01,apartment,1459,389.9
2023-02-01,apartment,1462,759.4
2023-02-01,apartment,1464,444.61
2023-02-01,apartment,1465,694.08
2023-02-01,apartment,1469,841.13
2023-02-01,apartment,1470,839.93
2023-02-01,apartment,1471,576.77
2023-02-01,apartment,1472,440.99
2023-02-01,apartment,1473,759.4
2023-02-01,apartment,1475,723.47
2023-02-01,apartment,1478,432.88
2023-02-01,apartment,1481,398.69
2023-02-01,apartment,1484,374.73
2023-02-01,apartment,1485,398.69
2023-02-01,apartment,1486,676.33
2023-02-01,apartment,1487,604.34
2023-02-01,apartment,1489,661.87
2023-02-01,apartment,1490,772.46
2023-02-01,apartment,1496,361.74
2023-02-01,apartment,1497,720.96
2023-02-01,apartment,1499,779.79
2023-02-01,apartment,1501,841.13
2023-02-01,apartment,1502,802.77
2023-02-01,apartment,1503,597.37
2023-02-01,apartment,1505,676.33
2023-02-01,apartment,1510,404.6
2023-02-01,apartment,1513,933.82
2023-02-01,apartment,1514,587.01
2023-02-01,apartment,1515,426.72
2023-02-01,apartment,1517,641.28
2023-02-01,apartment,1519,759.4
2023-02-01,apartment,1520,872.02
2023-02-01,apartment,1523,854.76
2023-02-01,apartment,1524,772.46
2023-02-01,apartment,1528,772.46
2023-02-01,apartment,1530,829.72
2023-02-01,apartment,1531,738.13
2023-02-01,apartment,1534,374.73
2023-02-01,apartment,1537,404.6
2023-02-01,apartment,1538,472.21
2023-02-01,apartment,1540,895.3
2023-02-01,apartment,1541,376.9
2023-02-01,apartment,1544,854.76
2023-02-01,apartment,1545,589.18
2023-02-01,apartment,1546,727.8
2023-02-01,apartment,1547,865.76
2023-02-01,apartment,1549,759.4
2023-02-01,apartment,1553,411.56
2023-02-01,apartment,1554,661.87
2023-02-01,apartment,1555,749.47
2023-02-01,apartment,1557,657.54
2023-02-01,apartment,1558,472.21
2023-02-01,apartment,1560,803.09
2023-02-01,apartment,1561,584.84
2023-02-01,apartment,1563,617.97
2023-02-01,apartment,1564,786.19
2023-02-01,apartment,1566,676.33
2023-02-01,apartment,1569,786.19
2023-02-01,apartment,1573,784.25
2023-02-01,apartment,1574,823.11
2023-02-01,apartment,1576,872.21
2023-02-01,apartment,1578,398.69
2023-02-01,apartment,1579,574.01
2023-02-01,apartment,1581,724.4
2023-02-01,apartment,1582,556.17
2023-02-01,apartment,1583,870.77
2023-02-01,apartment,1585,383.6
2023-02-01,apartment,1586,677.38
2023-02-01,apartment,1587,827.44
2023-02-01,apartment,1588,676.33
2023-02-01,apartment,1589,631.9
2023-02-01,apartment,1591,600.8
2023-02-01,apartment,1593,411.56
2023-02-01,apartment,1596,820.35
2023-02-01,apartment,1597,713.29
2023-02-01,apartment,1599,580.2
2023-02-01,apartment,1600,383.6
2023-02-01,apartment,1602,772.46
2023-02-01,apartment,1606,820.35
2023-02-01,apartment,1607,686.1
2023-02-01,apartment,1608,703.8
2023-02-01,apartment,1609,435.38
2023-02-01,apartment,1612,465.71
2023-02-01,apartment,1616,839.93
2023-02-01,apartment,1617,686.1
2023-02-01,apartment,1618,621.5
2023-02-01,apartment,1620,506.49
2023-02-01,apartment,1621,657.54
2023-02-01,apartment,1623,738.13
2023-02-01,apartment,1625,784.12
2023-02-01,apartment,1627,759.4
2023-02-01,apartment,1629,392.06
2023-02-01,apartment,1631,749.5
2023-02-01,apartment,1632,749.47
2023-02-01,apartment,1633,472.21
2023-02-01,apartment,1634,844.95
2023-02-01,apartment,1637,677.38
2023-02-01,apartment,1638,759.4
2023-02-01,apartment,1640,392.06
2023-02-01,apartment,1641,677.38
2023-02-01,apartment,1643,641.28
2023-02-01,apartment,1644,621.4
2023-02-01,apartment,1645,787.9
2023-02-01,apartment,1652,713.29
2023-02-01,apartment,1656,824.84
2023-02-01,apartment,1657,676.33
2023-02-01,apartment,1659,758.13
2023-02-01,apartment,1660,870.77
2023-02-01,apartment,1661,567.51
2023-02-01,apartment,1664,621.4
2023-02-01,apartment,1666,839.93
2023-02-01,apartment,1667,732.14
2023-02-01,apartment,1670,839.93
2023-02-01,apartment,1672,841.13
2023-02-01,apartment,1674,853.44
2023-02-01,apartment,1675,383.6
2023-02-01,apartment,1677,738.13
2023-02-01,apartment,1679,784.12
2023-02-01,apartment,1682,787.9
2023-02-01,apartment,1685,829.72
2023-02-01,apartment,1686,1129.74
2023-02-01,apartment,1687,872.02
2023-02-01,apartment,1688,872.02
2023-02-01,apartment,1690,607.99
2023-02-01,apartment,1691,676.33
2023-02-01,apartment,1692,748.43
2023-02-01,apartment,1696,676.33
2023-02-01,apartment,1700,767.2
2023-02-01,apartment,1702,1277.99
2023-02-01,apartment,1703,759.4
2023-02-01,apartment,1706,427.38
2023-02-01,apartment,1710,861.72
2023-02-01,apartment,1711,686.65
2023-02-01,apartment,1712,676.33
2023-02-01,apartment,1713,465.71
2023-02-01,apartment,1714,802.77
2023-02-01,apartment,1718,861.72
2023-02-01,apartment,1722,376.9
2023-02-01,apartment,1723,720.96
2023-02-01,apartment,1724,457.04
2023-02-01,apartment,1725,676.33
2023-02-01,apartment,1727,809.2
2023-02-01,apartment,1729,703.8
2023-02-01,apartment,1731,890.69
2023-02-01,apartment,1732,703.8
2023-02-01,apartment,1733,607.99
2023-02-01,Pub,442,289.8386076250001
2023-02-01,Pub,443,231.02767403999997
2023-02-01,Pub,444,352.29057612
2023-02-01,Pub,892,337.64425022
2023-02-01,Pub,893,267.1285077
2023-02-01,Pub,894,258.53541084
2023-02-01,Pub,1342,1145.3429589299994
2023-02-01,Pub,1343,442.0488420599999
2023-02-01,Pub,1344,729.0705205000002
2023-02-01,Pub,1798,473.35939961
2023-02-01,Pub,1799,291.99617986500004
2023-02-01,Pub,1800,479.7217375600002
2023-02-01,Restaurant,445,97.85
2023-02-01,Restaurant,446,179.31000000000003
2023-02-01,Restaurant,447,446.12000000000023
2023-02-01,Restaurant,448,313.38999999999976
2023-02-01,Restaurant,449,434.3500000000004
2023-02-01,Restaurant,895,226.43999999999994
2023-02-01,Restaurant,896,310.58000000000027
2023-02-01,Restaurant,897,288.0000000000001
2023-02-01,Restaurant,898,151.92
2023-02-01,Restaurant,899,350.3
2023-02-01,Restaurant,1345,220.90000000000006
2023-02-01,Restaurant,1346,87.75
2023-02-01,Restaurant,1347,101.42999999999995
2023-02-01,Restaurant,1348,71.91000000000001
2023-02-01,Restaurant,1349,66.77999999999999
2023-02-01,Restaurant,1801,622.6299999999995
2023-02-01,Restaurant,1802,203.20000000000002
2023-02-01,Restaurant,1803,95.70000000000002
2023-02-01,Restaurant,1804,130.24
2023-02-01,Restaurant,1805,525.4599999999996
2023-02-02,Pub,442,289.8386076250001
2023-02-02,Pub,443,288.78459255
2023-02-02,Pub,444,465.52683273
2023-02-02,Pub,892,349.28715539999996
2023-02-02,Pub,893,489.7355974500001
2023-02-02,Pub,894,307.780251
2023-02-02,Pub,1342,1003.9425936299997
2023-02-02,Pub,1343,399.94895233999995
2023-02-02,Pub,1344,1208.174005400001
2023-02-02,Pub,1798,611.9036141299999
2023-02-02,Pub,1799,269.53493526
2023-02-02,Pub,1800,459.30804660000007
2023-02-02,Restaurant,445,108.14999999999998
2023-02-02,Restaurant,446,154.29000000000002
2023-02-02,Restaurant,447,451.9900000000002
2023-02-02,Restaurant,448,305.2499999999998
2023-02-02,Restaurant,449,429.2400000000002
2023-02-02,Restaurant,895,235.31999999999996
2023-02-02,Restaurant,896,281.28000000000003
2023-02-02,Restaurant,897,305.28000000000003
2023-02-02,Restaurant,898,135.04
2023-02-02,Restaurant,899,361.60000000000014
2023-02-02,Restaurant,1345,202.10000000000005
2023-02-02,Restaurant,1346,70.2
2023-02-02,Restaurant,1347,119.06999999999996
2023-02-02,Restaurant,1348,63.45000000000001
2023-02-02,Restaurant,1349,66.78
2023-02-02,Restaurant,1801,694.2599999999995
2023-02-02,Restaurant,1802,223.51999999999995
2023-02-02,Restaurant,1803,73.95000000000002
2023-02-02,Restaurant,1804,130.24
2023-02-02,Restaurant,1805,463.97000000000025
2023-02-03,Pub,442,438.89846297500003
2023-02-03,Pub,443,231.02767404000002
2023-02-03,Pub,444,390.03599498999995
2023-02-03,Pub,892,384.2158709400002
2023-02-03,Pub,893,534.2570154
2023-02-03,Pub,894,270.84662088
2023-02-03,Pub,1342,1300.8833607599993
2023-02-03,Pub,1343,389.42397990999996
2023-02-03,Pub,1344,1437.310454700001
2023-02-03,Pub,1798,600.35826292
2023-02-03,Pub,1799,344.40575061
2023-02-03,Pub,1800,540.9628104400001
2023-02-03,Restaurant,445,103.0
2023-02-03,Restaurant,446,170.97000000000006
2023-02-03,Restaurant,447,393.2900000000002
2023-02-03,Restaurant,448,325.5999999999997
2023-02-03,Restaurant,449,393.47000000000037
2023-02-03,Restaurant,895,239.75999999999993
2023-02-03,Restaurant,896,298.8600000000003
2023-02-03,Restaurant,897,288.0000000000001
2023-02-03,Restaurant,898,160.35999999999999
2023-02-03,Restaurant,899,372.9000000000001
2023-02-03,Restaurant,1345,173.90000000000003
2023-02-03,Restaurant,1346,81.89999999999999
2023-02-03,Restaurant,1347,123.47999999999995
2023-02-03,Restaurant,1348,76.14000000000003
2023-02-03,Restaurant,1349,57.23999999999998
2023-02-03,Restaurant,1801,622.6299999999995
2023-02-03,Restaurant,1802,218.44000000000003
2023-02-03,Restaurant,1803,104.4
2023-02-03,Restaurant,1804,136.16000000000003
2023-02-03,Restaurant,1805,491.9199999999996
2023-02-04,Pub,442,1382.9442135249992
2023-02-04,Pub,443,898.4409545999998
2023-02-04,Pub,444,1031.7081157799998
2023-02-04,Pub,892,1711.50706146
2023-02-04,Pub,893,1795.69719065
2023-02-04,Pub,894,1317.2994742799997
2023-02-04,Pub,1342,3761.249716980001
2023-02-04,Pub,1343,1757.6703958100002
2023-02-04,Pub,1344,3864.073758650004
2023-02-04,Pub,1798,1362.35144278
2023-02-04,Pub,1799,748.7081534999998
2023-02-04,Pub,1800,1296.2693759600006
2023-02-04,Restaurant,445,108.14999999999998
2023-02-04,Restaurant,446,175.14000000000004
2023-02-04,Restaurant,447,451.9900000000002
2023-02-04,Restaurant,448,268.6199999999999
2023-02-04,Restaurant,449,480.3400000000004
2023-02-04,Restaurant,895,350.7599999999999
2023-02-04,Restaurant,896,251.98000000000002
2023-02-04,Restaurant,897,610.5599999999998
2023-02-04,Restaurant,898,71.74
2023-02-04,Restaurant,899,293.80000000000007
2023-02-04,Restaurant,1345,441.79999999999995
2023-02-04,Restaurant,1346,40.949999999999996
2023-02-04,Restaurant,1347,26.46
2023-02-04,Restaurant,1348,143.82000000000005
2023-02-04,Restaurant,1349,14.309999999999999
2023-02-04,Restaurant,1801,429.78
2023-02-04,Restaurant,1802,121.91999999999999
2023-02-04,Restaurant,1803,174.00000000000003
2023-02-04,Restaurant,1804,372.9599999999999
2023-02-04,Restaurant,1805,497.5100000000002
2023-02-05,Pub,442,828.1103074999999
2023-02-05,Pub,443,603.2389266599998
2023-02-05,Pub,444,981.38089062
2023-02-05,Pub,892,1350.5770008799998
2023-02-05,Pub,893,1944.1019171500009
2023-02-05,Pub,894,1428.1003646399995
2023-02-05,Pub,1342,3054.24789048
2023-02-05,Pub,1343,1757.6703958100009
2023-02-05,Pub,1344,3957.811397000001
2023-02-05,Pub,1798,1558.6224133500004
2023-02-05,Pub,1799,1347.6746763000008
2023-02-05,Pub,1800,1918.8869502400005
2023-02-05,Restaurant,445,97.85
2023-02-05,Restaurant,446,187.65000000000006
2023-02-05,Restaurant,447,534.1700000000003
2023-02-05,Restaurant,448,219.77999999999994
2023-02-05,Restaurant,449,602.9800000000006
2023-02-05,Restaurant,895,421.79999999999984
2023-02-05,Restaurant,896,210.96
2023-02-05,Restaurant,897,610.5599999999997
2023-02-05,Restaurant,898,50.63999999999999
2023-02-05,Restaurant,899,276.8500000000001
2023-02-05,Restaurant,1345,474.6999999999998
2023-02-05,Restaurant,1346,58.5
2023-02-05,Restaurant,1347,39.69
2023-02-05,Restaurant,1348,135.36000000000007
2023-02-05,Restaurant,1349,28.619999999999997
2023-02-05,Restaurant,1801,385.69999999999993
2023-02-05,Restaurant,1802,162.55999999999997
2023-02-05,Restaurant,1803,152.25000000000003
2023-02-05,Restaurant,1804,402.55999999999983
2023-02-05,Restaurant,1805,475.1500000000002
2023-02-06,Pub,442,496.86618450000014
2023-02-06,Pub,443,243.86254481999998
2023-02-06,Pub,444,226.47251322
2023-02-06,Pub,892,500.64492274
2023-02-06,Pub,893,489.73559745
2023-02-06,Pub,894,283.15783092000004
2023-02-06,Pub,1342,1569.5440548299996
2023-02-06,Pub,1343,789.3729322499998
2023-02-06,Pub,1344,1135.2669533500004
2023-02-06,Pub,1798,577.2675605
2023-02-06,Pub,1799,509.1215443799999
2023-02-06,Pub,1800,489.92858304000003
2023-02-06,Restaurant,445,113.3
2023-02-06,Restaurant,446,166.80000000000004
2023-02-06,Restaurant,447,428.51000000000016
2023-02-06,Restaurant,448,321.52999999999975
2023-02-06,Restaurant,449,475.23000000000053
2023-02-06,Restaurant,895,235.31999999999996
2023-02-06,Restaurant,896,310.5800000000002
2023-02-06,Restaurant,897,299.5200000000001
2023-02-06,Restaurant,898,147.7
2023-02-06,Restaurant,899,367.25
2023-02-06,Restaurant,1345,188.00000000000003
2023-02-06,Restaurant,1346,87.75
2023-02-06,Restaurant,1347,119.06999999999995
2023-02-06,Restaurant,1348,67.68
2023-02-06,Restaurant,1349,71.54999999999998
2023-02-06,Restaurant,1801,661.1999999999995
2023-02-06,Restaurant,1802,172.71999999999997
2023-02-06,Restaurant,1803,126.15000000000003
2023-02-06,Restaurant,1804,118.4
2023-02-06,Restaurant,1805,475.1499999999996
2023-02-07,Pub,442,190.46537072500007
2023-02-07,Pub,443,147.60101396999997
2023-02-07,Pub,444,251.63612580000003
2023-02-07,Pub,892,430.7874916600001
2023-02-07,Pub,893,192.92614445
2023-02-07,Pub,894,147.73452048000001
2023-02-07,Pub,1342,1117.0628858699993
2023-02-07,Pub,1343,273.64928318
2023-02-07,Pub,1344,833.2234520000005
2023-02-07,Pub,1798,288.63378025000003
2023-02-07,Pub,1799,277.02201679499996
2023-02-07,Pub,1800,398.06697372000014
2023-02-07,Restaurant,445,92.69999999999999
2023-02-07,Restaurant,446,166.80000000000004
2023-02-07,Restaurant,447,481.3400000000002
2023-02-07,Restaurant,448,309.31999999999977
2023-02-07,Restaurant,449,459.90000000000043
2023-02-07,Restaurant,895,244.19999999999996
2023-02-07,Restaurant,896,287.14000000000016
2023-02-07,Restaurant,897,316.80000000000007
2023-02-07,Restaurant,898,151.92
2023-02-07,Restaurant,899,350.3000000000001
2023-02-07,Restaurant,1345,216.20000000000005
2023-02-07,Restaurant,1346,93.60000000000001
2023-02-07,Restaurant,1347,114.65999999999997
2023-02-07,Restaurant,1348,63.45000000000002
2023-02-07,Restaurant,1349,66.77999999999997
2023-02-07,Restaurant,1801,666.7099999999996
2023-02-07,Restaurant,1802,193.04000000000002
2023-02-07,Restaurant,1803,100.05000000000001
2023-02-07,Restaurant,1804,100.64000000000001
2023-02-07,Restaurant,1805,469.5599999999998
2023-02-08,Pub,442,223.58978302500006
2023-02-08,Pub,443,128.3487078
2023-02-08,Pub,444,226.47251322000002
2023-02-08,Pub,892,256.14391395999996
2023-02-08,Pub,893,207.76661710000002
2023-02-08,Pub,894,86.17847028000001
2023-02-08,Pub,1342,1385.7235799399996
2023-02-08,Pub,1343,368.37403504999986
2023-02-08,Pub,1344,635.3328821500003
2023-02-08,Pub,1798,427.17799477000005
2023-02-08,Pub,1799,284.50909833
2023-02-08,Pub,1800,316.41220988000003
2023-02-08,Restaurant,445,92.69999999999999
2023-02-08,Restaurant,446,154.29000000000005
2023-02-08,Restaurant,447,457.86000000000024
2023-02-08,Restaurant,448,329.66999999999973
2023-02-08,Restaurant,449,444.57000000000045
2023-02-08,Restaurant,895,204.23999999999998
2023-02-08,Restaurant,896,293.00000000000017
2023-02-08,Restaurant,897,322.56000000000006
2023-02-08,Restaurant,898,151.92
2023-02-08,Restaurant,899,361.60000000000014
2023-02-08,Restaurant,1345,202.10000000000008
2023-02-08,Restaurant,1346,81.9
2023-02-08,Restaurant,1347,119.06999999999996
2023-02-08,Restaurant,1348,80.37000000000002
2023-02-08,Restaurant,1349,62.00999999999999
2023-02-08,Restaurant,1801,617.1199999999994
2023-02-08,Restaurant,1802,172.72
2023-02-08,Restaurant,1803,100.05000000000001
2023-02-08,Restaurant,1804,136.16
2023-02-08,Restaurant,1805,531.0499999999997
2023-02-09,Pub,442,256.7141953250001
2023-02-09,Pub,443,269.53228637999996
2023-02-09,Pub,444,440.36322014999996
2023-02-09,Pub,892,151.35776734
2023-02-09,Pub,893,311.64992565000006
2023-02-09,Pub,894,147.73452048000001
2023-02-09,Pub,1342,1272.6032876999998
2023-02-09,Pub,1343,315.74917289999996
2023-02-09,Pub,1344,1041.5293150000007
2023-02-09,Pub,1798,681.17572139
2023-02-09,Pub,1799,486.66029977499977
2023-02-09,Pub,1800,602.2038833200002
2023-02-09,Restaurant,445,97.85
2023-02-09,Restaurant,446,175.14000000000004
2023-02-09,Restaurant,447,410.90000000000015
2023-02-09,Restaurant,448,345.94999999999976
2023-02-09,Restaurant,449,424.13000000000017
2023-02-09,Restaurant,895,226.43999999999997
2023-02-09,Restaurant,896,298.86000000000007
2023-02-09,Restaurant,897,282.24
2023-02-09,Restaurant,898,135.04
2023-02-09,Restaurant,899,412.45000000000016
2023-02-09,Restaurant,1345,225.60000000000005
2023-02-09,Restaurant,1346,105.30000000000001
2023-02-09,Restaurant,1347,119.06999999999996
2023-02-09,Restaurant,1348,54.99
2023-02-09,Restaurant,1349,66.77999999999999
2023-02-09,Restaurant,1801,655.6899999999996
2023-02-09,Restaurant,1802,208.27999999999997
2023-02-09,Restaurant,1803,113.10000000000002
2023-02-09,Restaurant,1804,153.92000000000002
2023-02-09,Restaurant,1805,447.20000000000016
2023-02-10,Pub,442,414.05515375
2023-02-10,Pub,443,224.61023865
2023-02-10,Pub,444,377.4541886999999
2023-02-10,Pub,892,419.14458648000004
2023-02-10,Pub,893,385.8522889
