dt_week_of_year,employerid,ts,employees_count
2.0,843,2023-01-09,4.0
2.0,844,2023-01-09,1.0
2.0,845,2023-01-09,4.0
2.0,846,2023-01-09,1.0
2.0,847,2023-01-09,5.0
2.0,848,2023-01-09,1.0
2.0,849,2023-01-09,2.0
2.0,850,2023-01-09,4.0
2.0,851,2023-01-09,3.0
2.0,852,2023-01-09,4.0
2.0,853,2023-01-09,4.0
2.0,854,2023-01-09,3.0
2.0,855,2023-01-09,5.0
2.0,856,2023-01-09,3.0
2.0,857,2023-01-09,5.0
2.0,859,2023-01-09,5.0
2.0,860,2023-01-09,1.0
2.0,861,2023-01-09,2.0
2.0,862,2023-01-09,3.0
2.0,863,2023-01-09,4.0
2.0,864,2023-01-09,3.0
2.0,865,2023-01-09,5.0
2.0,866,2023-01-09,2.0
2.0,867,2023-01-09,5.0
2.0,868,2023-01-09,6.0
2.0,869,2023-01-09,4.0
2.0,870,2023-01-09,4.0
2.0,871,2023-01-09,5.0
2.0,872,2023-01-09,3.0
2.0,873,2023-01-09,6.0
2.0,874,2023-01-09,6.0
2.0,875,2023-01-09,1.0
2.0,876,2023-01-09,7.0
2.0,877,2023-01-09,8.0
2.0,878,2023-01-09,6.0
2.0,879,2023-01-09,2.0
2.0,880,2023-01-09,3.0
2.0,881,2023-01-09,2.0
2.0,882,2023-01-09,2.0
2.0,883,2023-01-09,8.0
2.0,884,2023-01-09,1.0
2.0,885,2023-01-09,5.0
2.0,886,2023-01-09,3.0
2.0,887,2023-01-09,5.0
2.0,888,2023-01-09,3.0
2.0,889,2023-01-09,2.0
2.0,890,2023-01-09,1.0
2.0,891,2023-01-09,5.0
2.0,1279,2023-01-09,3.0
2.0,1280,2023-01-09,2.0
2.0,1281,2023-01-09,4.0
2.0,1282,2023-01-09,3.0
2.0,1283,2023-01-09,6.0
2.0,1284,2023-01-09,4.0
2.0,1285,2023-01-09,6.0
2.0,1286,2023-01-09,5.0
2.0,1287,2023-01-09,4.0
2.0,1288,2023-01-09,3.0
2.0,1289,2023-01-09,4.0
2.0,1290,2023-01-09,2.0
2.0,1291,2023-01-09,5.0
2.0,1292,2023-01-09,2.0
2.0,1293,2023-01-09,1.0
2.0,1294,2023-01-09,1.0
2.0,1295,2023-01-09,5.0
2.0,1296,2023-01-09,3.0
2.0,1297,2023-01-09,5.0
2.0,1298,2023-01-09,6.0
2.0,1299,2023-01-09,6.0
2.0,1300,2023-01-09,4.0
2.0,1301,2023-01-09,1.0
2.0,1302,2023-01-09,3.0
2.0,1303,2023-01-09,3.0
2.0,1304,2023-01-09,4.0
2.0,1305,2023-01-09,2.0
2.0,1306,2023-01-09,6.0
2.0,1307,2023-01-09,5.0
2.0,1308,2023-01-09,2.0
2.0,1309,2023-01-09,3.0
2.0,1310,2023-01-09,2.0
2.0,1311,2023-01-09,5.0
2.0,1312,2023-01-09,1.0
2.0,1313,2023-01-09,4.0
2.0,1314,2023-01-09,3.0
2.0,1315,2023-01-09,7.0
2.0,1316,2023-01-09,3.0
2.0,1317,2023-01-09,3.0
2.0,1318,2023-01-09,3.0
2.0,1319,2023-01-09,3.0
2.0,1320,2023-01-09,2.0
2.0,1321,2023-01-09,1.0
2.0,1322,2023-01-09,2.0
2.0,1323,2023-01-09,6.0
2.0,1324,2023-01-09,2.0
2.0,1325,2023-01-09,3.0
2.0,1326,2023-01-09,5.0
2.0,1327,2023-01-09,1.0
2.0,1328,2023-01-09,2.0
2.0,1329,2023-01-09,2.0
2.0,1330,2023-01-09,6.0
2.0,1331,2023-01-09,2.0
2.0,1332,2023-01-09,1.0
2.0,1333,2023-01-09,1.0
2.0,1334,2023-01-09,3.0
2.0,1335,2023-01-09,1.0
2.0,1336,2023-01-09,2.0
2.0,1337,2023-01-09,4.0
2.0,1338,2023-01-09,2.0
2.0,1339,2023-01-09,4.0
2.0,1340,2023-01-09,3.0
2.0,1341,2023-01-09,5.0
2.0,1734,2023-01-09,3.0
2.0,1735,2023-01-09,4.0
2.0,1736,2023-01-09,5.0
2.0,1737,2023-01-09,6.0
2.0,1738,2023-01-09,2.0
2.0,1739,2023-01-09,2.0
2.0,1740,2023-01-09,3.0
2.0,1741,2023-01-09,1.0
2.0,1742,2023-01-09,5.0
2.0,1743,2023-01-09,3.0
2.0,1744,2023-01-09,3.0
2.0,1745,2023-01-09,6.0
2.0,1746,2023-01-09,4.0
2.0,1747,2023-01-09,1.0
2.0,1748,2023-01-09,5.0
2.0,1749,2023-01-09,6.0
2.0,1750,2023-01-09,2.0
2.0,1751,2023-01-09,1.0
2.0,1752,2023-01-09,2.0
2.0,1753,2023-01-09,1.0
2.0,1754,2023-01-09,1.0
2.0,1755,2023-01-09,3.0
2.0,1756,2023-01-09,2.0
2.0,1757,2023-01-09,4.0
2.0,1758,2023-01-09,1.0
2.0,1759,2023-01-09,7.0
2.0,1760,2023-01-09,3.0
2.0,1761,2023-01-09,3.0
2.0,1762,2023-01-09,1.0
2.0,1763,2023-01-09,6.0
2.0,1764,2023-01-09,3.0
2.0,1765,2023-01-09,5.0
2.0,1766,2023-01-09,4.0
2.0,1767,2023-01-09,4.0
2.0,1768,2023-01-09,5.0
2.0,1769,2023-01-09,1.0
2.0,1770,2023-01-09,5.0
2.0,1771,2023-01-09,8.0
2.0,1772,2023-01-09,2.0
2.0,1773,2023-01-09,2.0
2.0,1774,2023-01-09,2.0
2.0,1775,2023-01-09,1.0
2.0,1776,2023-01-09,3.0
2.0,1777,2023-01-09,1.0
2.0,1778,2023-01-09,2.0
2.0,1779,2023-01-09,4.0
2.0,1780,2023-01-09,2.0
2.0,1781,2023-01-09,3.0
2.0,1782,2023-01-09,5.0
2.0,1783,2023-01-09,1.0
2.0,1784,2023-01-09,3.0
2.0,1785,2023-01-09,3.0
2.0,1786,2023-01-09,8.0
2.0,1787,2023-01-09,2.0
2.0,1788,2023-01-09,5.0
2.0,1789,2023-01-09,6.0
2.0,1790,2023-01-09,6.0
2.0,1791,2023-01-09,1.0
2.0,1792,2023-01-09,6.0
2.0,1793,2023-01-09,6.0
2.0,1794,2023-01-09,2.0
2.0,1795,2023-01-09,6.0
2.0,1796,2023-01-09,5.0
2.0,1797,2023-01-09,1.0
3.0,379,2023-01-16,1.0
3.0,381,2023-01-16,4.0
3.0,382,2023-01-16,4.0
3.0,383,2023-01-16,6.0
3.0,384,2023-01-16,3.0
3.0,385,2023-01-16,5.0
3.0,386,2023-01-16,5.0
3.0,387,2023-01-16,2.0
3.0,388,2023-01-16,5.0
3.0,389,2023-01-16,3.0
3.0,390,2023-01-16,3.0
3.0,391,2023-01-16,2.0
3.0,392,2023-01-16,3.0
3.0,393,2023-01-16,4.0
3.0,394,2023-01-16,1.0
3.0,395,2023-01-16,3.0
3.0,396,2023-01-16,7.0
3.0,397,2023-01-16,6.0
3.0,398,2023-01-16,4.0
3.0,399,2023-01-16,5.0
3.0,400,2023-01-16,2.0
3.0,401,2023-01-16,5.0
3.0,402,2023-01-16,4.0
3.0,403,2023-01-16,6.0
3.0,404,2023-01-16,1.0
3.0,405,2023-01-16,5.0
3.0,406,2023-01-16,6.0
3.0,407,2023-01-16,4.0
3.0,408,2023-01-16,6.0
3.0,409,2023-01-16,1.0
3.0,410,2023-01-16,4.0
3.0,411,2023-01-16,2.0
3.0,412,2023-01-16,2.0
3.0,413,2023-01-16,5.0
3.0,414,2023-01-16,5.0
3.0,415,2023-01-16,5.0
3.0,416,2023-01-16,4.0
3.0,417,2023-01-16,3.0
3.0,418,2023-01-16,4.0
3.0,419,2023-01-16,2.0
3.0,421,2023-01-16,5.0
3.0,422,2023-01-16,4.0
3.0,423,2023-01-16,5.0
3.0,424,2023-01-16,5.0
3.0,425,2023-01-16,4.0
3.0,426,2023-01-16,4.0
3.0,427,2023-01-16,5.0
3.0,428,2023-01-16,3.0
3.0,429,2023-01-16,5.0
3.0,430,2023-01-16,1.0
3.0,431,2023-01-16,1.0
3.0,432,2023-01-16,4.0
3.0,433,2023-01-16,1.0
3.0,434,2023-01-16,5.0
3.0,435,2023-01-16,5.0
3.0,436,2023-01-16,3.0
3.0,437,2023-01-16,7.0
3.0,438,2023-01-16,5.0
3.0,439,2023-01-16,6.0
3.0,440,2023-01-16,5.0
3.0,441,2023-01-16,5.0
3.0,829,2023-01-16,1.0
3.0,830,2023-01-16,4.0
3.0,831,2023-01-16,3.0
3.0,833,2023-01-16,3.0
3.0,834,2023-01-16,2.0
3.0,836,2023-01-16,2.0
3.0,837,2023-01-16,6.0
3.0,838,2023-01-16,4.0
3.0,839,2023-01-16,1.0
3.0,840,2023-01-16,3.0
3.0,841,2023-01-16,5.0
3.0,842,2023-01-16,3.0
3.0,843,2023-01-16,4.0
3.0,844,2023-01-16,1.0
3.0,845,2023-01-16,4.0
3.0,846,2023-01-16,1.0
3.0,847,2023-01-16,5.0
3.0,848,2023-01-16,1.0
3.0,849,2023-01-16,2.0
3.0,850,2023-01-16,4.0
3.0,851,2023-01-16,3.0
3.0,852,2023-01-16,4.0
3.0,853,2023-01-16,4.0
3.0,854,2023-01-16,3.0
3.0,855,2023-01-16,5.0
3.0,856,2023-01-16,3.0
3.0,857,2023-01-16,5.0
3.0,859,2023-01-16,5.0
3.0,860,2023-01-16,1.0
3.0,861,2023-01-16,2.0
3.0,862,2023-01-16,3.0
3.0,863,2023-01-16,4.0
3.0,864,2023-01-16,3.0
3.0,865,2023-01-16,5.0
3.0,866,2023-01-16,2.0
3.0,867,2023-01-16,5.0
3.0,868,2023-01-16,6.0
3.0,869,2023-01-16,4.0
3.0,870,2023-01-16,4.0
3.0,871,2023-01-16,5.0
3.0,872,2023-01-16,3.0
3.0,873,2023-01-16,6.0
3.0,874,2023-01-16,6.0
3.0,875,2023-01-16,1.0
3.0,876,2023-01-16,7.0
3.0,877,2023-01-16,8.0
3.0,878,2023-01-16,6.0
3.0,879,2023-01-16,2.0
3.0,880,2023-01-16,3.0
3.0,881,2023-01-16,2.0
3.0,882,2023-01-16,2.0
3.0,883,2023-01-16,8.0
3.0,884,2023-01-16,1.0
3.0,885,2023-01-16,5.0
3.0,886,2023-01-16,3.0
3.0,887,2023-01-16,5.0
3.0,888,2023-01-16,3.0
3.0,889,2023-01-16,2.0
3.0,890,2023-01-16,1.0
3.0,891,2023-01-16,5.0
3.0,1279,2023-01-16,3.0
3.0,1280,2023-01-16,2.0
3.0,1281,2023-01-16,4.0
3.0,1282,2023-01-16,3.0
3.0,1283,2023-01-16,6.0
3.0,1284,2023-01-16,4.0
3.0,1285,2023-01-16,6.0
3.0,1286,2023-01-16,5.0
3.0,1287,2023-01-16,4.0
3.0,1288,2023-01-16,3.0
3.0,1289,2023-01-16,4.0
3.0,1290,2023-01-16,2.0
3.0,1291,2023-01-16,5.0
3.0,1292,2023-01-16,2.0
3.0,1293,2023-01-16,1.0
3.0,1294,2023-01-16,1.0
3.0,1295,2023-01-16,5.0
3.0,1296,2023-01-16,3.0
3.0,1297,2023-01-16,5.0
3.0,1298,2023-01-16,6.0
3.0,1299,2023-01-16,6.0
3.0,1300,2023-01-16,4.0
3.0,1301,2023-01-16,1.0
3.0,1302,2023-01-16,3.0
3.0,1303,2023-01-16,3.0
3.0,1304,2023-01-16,4.0
3.0,1305,2023-01-16,2.0
3.0,1306,2023-01-16,6.0
3.0,1307,2023-01-16,5.0
3.0,1308,2023-01-16,2.0
3.0,1309,2023-01-16,3.0
3.0,1310,2023-01-16,2.0
3.0,1311,2023-01-16,5.0
3.0,1312,2023-01-16,1.0
3.0,1313,2023-01-16,4.0
3.0,1314,2023-01-16,3.0
3.0,1315,2023-01-16,7.0
3.0,1316,2023-01-16,3.0
3.0,1317,2023-01-16,3.0
3.0,1318,2023-01-16,3.0
3.0,1319,2023-01-16,3.0
3.0,1320,2023-01-16,2.0
3.0,1321,2023-01-16,1.0
3.0,1322,2023-01-16,2.0
3.0,1323,2023-01-16,6.0
3.0,1324,2023-01-16,2.0
3.0,1325,2023-01-16,3.0
3.0,1326,2023-01-16,5.0
3.0,1327,2023-01-16,1.0
3.0,1328,2023-01-16,2.0
3.0,1329,2023-01-16,2.0
3.0,1330,2023-01-16,6.0
3.0,1331,2023-01-16,2.0
3.0,1332,2023-01-16,1.0
3.0,1333,2023-01-16,1.0
3.0,1334,2023-01-16,3.0
3.0,1335,2023-01-16,1.0
3.0,1336,2023-01-16,2.0
3.0,1337,2023-01-16,4.0
3.0,1338,2023-01-16,2.0
3.0,1339,2023-01-16,4.0
3.0,1340,2023-01-16,3.0
3.0,1341,2023-01-16,5.0
3.0,1734,2023-01-16,3.0
3.0,1735,2023-01-16,4.0
3.0,1736,2023-01-16,5.0
3.0,1737,2023-01-16,6.0
3.0,1738,2023-01-16,2.0
3.0,1739,2023-01-16,2.0
3.0,1740,2023-01-16,3.0
3.0,1741,2023-01-16,1.0
3.0,1742,2023-01-16,5.0
3.0,1743,2023-01-16,3.0
3.0,1744,2023-01-16,3.0
3.0,1745,2023-01-16,6.0
3.0,1746,2023-01-16,4.0
3.0,1747,2023-01-16,1.0
3.0,1748,2023-01-16,5.0
3.0,1749,2023-01-16,6.0
3.0,1750,2023-01-16,2.0
3.0,1751,2023-01-16,1.0
3.0,1752,2023-01-16,2.0
3.0,1753,2023-01-16,1.0
3.0,1754,2023-01-16,1.0
3.0,1755,2023-01-16,3.0
3.0,1756,2023-01-16,2.0
3.0,1757,2023-01-16,4.0
3.0,1758,2023-01-16,1.0
3.0,1759,2023-01-16,7.0
3.0,1760,2023-01-16,3.0
3.0,1761,2023-01-16,3.0
3.0,1762,2023-01-16,1.0
3.0,1763,2023-01-16,6.0
3.0,1764,2023-01-16,3.0
3.0,1765,2023-01-16,5.0
3.0,1766,2023-01-16,4.0
3.0,1767,2023-01-16,4.0
3.0,1768,2023-01-16,5.0
3.0,1769,2023-01-16,1.0
3.0,1770,2023-01-16,5.0
3.0,1771,2023-01-16,8.0
3.0,1772,2023-01-16,2.0
3.0,1773,2023-01-16,2.0
3.0,1774,2023-01-16,2.0
3.0,1775,2023-01-16,1.0
3.0,1776,2023-01-16,3.0
3.0,1777,2023-01-16,1.0
3.0,1778,2023-01-16,2.0
3.0,1779,2023-01-16,4.0
3.0,1780,2023-01-16,2.0
3.0,1781,2023-01-16,3.0
3.0,1782,2023-01-16,5.0
3.0,1783,2023-01-16,1.0
3.0,1784,2023-01-16,3.0
3.0,1785,2023-01-16,3.0
3.0,1786,2023-01-16,8.0
3.0,1787,2023-01-16,2.0
3.0,1788,2023-01-16,5.0
3.0,1789,2023-01-16,6.0
3.0,1790,2023-01-16,6.0
3.0,1791,2023-01-16,1.0
3.0,1792,2023-01-16,6.0
3.0,1793,2023-01-16,6.0
3.0,1794,2023-01-16,2.0
3.0,1795,2023-01-16,6.0
3.0,1796,2023-01-16,5.0
3.0,1797,2023-01-16,1.0
4.0,379,2023-01-23,1.0
4.0,381,2023-01-23,4.0
4.0,382,2023-01-23,4.0
4.0,383,2023-01-23,6.0
4.0,384,2023-01-23,3.0
4.0,385,2023-01-23,5.0
4.0,386,2023-01-23,5.0
4.0,387,2023-01-23,2.0
4.0,388,2023-01-23,5.0
4.0,389,2023-01-23,3.0
4.0,390,2023-01-23,3.0
4.0,391,2023-01-23,2.0
4.0,392,2023-01-23,3.0
4.0,393,2023-01-23,4.0
4.0,394,2023-01-23,1.0
4.0,395,2023-01-23,3.0
4.0,396,2023-01-23,7.0
4.0,397,2023-01-23,6.0
4.0,398,2023-01-23,4.0
4.0,399,2023-01-23,5.0
4.0,400,2023-01-23,2.0
4.0,401,2023-01-23,5.0
4.0,402,2023-01-23,4.0
4.0,403,2023-01-23,6.0
4.0,404,2023-01-23,1.0
4.0,405,2023-01-23,5.0
4.0,406,2023-01-23,6.0
4.0,407,2023-01-23,4.0
4.0,408,2023-01-23,6.0
4.0,409,2023-01-23,1.0
4.0,410,2023-01-23,4.0
4.0,411,2023-01-23,2.0
4.0,412,2023-01-23,2.0
4.0,413,2023-01-23,5.0
4.0,414,2023-01-23,5.0
4.0,415,2023-01-23,5.0
4.0,416,2023-01-23,4.0
4.0,417,2023-01-23,3.0
4.0,418,2023-01-23,4.0
4.0,419,2023-01-23,2.0
4.0,421,2023-01-23,5.0
4.0,422,2023-01-23,4.0
4.0,423,2023-01-23,5.0
4.0,424,2023-01-23,5.0
4.0,425,2023-01-23,4.0
4.0,426,2023-01-23,4.0
4.0,427,2023-01-23,5.0
4.0,428,2023-01-23,3.0
4.0,429,2023-01-23,5.0
4.0,430,2023-01-23,1.0
4.0,431,2023-01-23,1.0
4.0,432,2023-01-23,4.0
4.0,433,2023-01-23,1.0
4.0,434,2023-01-23,5.0
4.0,435,2023-01-23,5.0
4.0,436,2023-01-23,3.0
4.0,437,2023-01-23,7.0
4.0,438,2023-01-23,5.0
4.0,439,2023-01-23,6.0
4.0,440,2023-01-23,5.0
4.0,441,2023-01-23,5.0
4.0,829,2023-01-23,1.0
4.0,830,2023-01-23,4.0
4.0,831,2023-01-23,3.0
4.0,833,2023-01-23,3.0
4.0,834,2023-01-23,2.0
4.0,836,2023-01-23,2.0
4.0,837,2023-01-23,6.0
4.0,838,2023-01-23,4.0
4.0,839,2023-01-23,1.0
4.0,840,2023-01-23,3.0
4.0,841,2023-01-23,5.0
4.0,842,2023-01-23,3.0
4.0,843,2023-01-23,4.0
4.0,844,2023-01-23,1.0
4.0,845,2023-01-23,4.0
4.0,846,2023-01-23,1.0
4.0,847,2023-01-23,5.0
4.0,848,2023-01-23,1.0
4.0,849,2023-01-23,2.0
4.0,850,2023-01-23,4.0
4.0,851,2023-01-23,3.0
4.0,852,2023-01-23,4.0
4.0,853,2023-01-23,4.0
4.0,854,2023-01-23,3.0
4.0,855,2023-01-23,5.0
4.0,856,2023-01-23,3.0
4.0,857,2023-01-23,5.0
4.0,859,2023-01-23,5.0
4.0,860,2023-01-23,1.0
4.0,861,2023-01-23,2.0
4.0,862,2023-01-23,3.0
4.0,863,2023-01-23,4.0
4.0,864,2023-01-23,3.0
4.0,865,2023-01-23,5.0
4.0,866,2023-01-23,2.0
4.0,867,2023-01-23,5.0
4.0,868,2023-01-23,6.0
4.0,869,2023-01-23,4.0
4.0,870,2023-01-23,4.0
4.0,871,2023-01-23,5.0
4.0,872,2023-01-23,3.0
4.0,873,2023-01-23,6.0
4.0,874,2023-01-23,6.0
4.0,875,2023-01-23,1.0
4.0,876,2023-01-23,7.0
4.0,877,2023-01-23,8.0
4.0,878,2023-01-23,6.0
4.0,879,2023-01-23,2.0
4.0,880,2023-01-23,3.0
4.0,881,2023-01-23,2.0
4.0,882,2023-01-23,2.0
4.0,883,2023-01-23,8.0
4.0,884,2023-01-23,1.0
4.0,885,2023-01-23,5.0
4.0,886,2023-01-23,3.0
4.0,887,2023-01-23,5.0
4.0,888,2023-01-23,3.0
4.0,889,2023-01-23,2.0
4.0,890,2023-01-23,1.0
4.0,891,2023-01-23,5.0
4.0,1279,2023-01-23,3.0
4.0,1280,2023-01-23,2.0
4.0,1281,2023-01-23,4.0
4.0,1282,2023-01-23,3.0
4.0,1283,2023-01-23,6.0
4.0,1284,2023-01-23,4.0
4.0,1285,2023-01-23,6.0
4.0,1286,2023-01-23,5.0
4.0,1287,2023-01-23,4.0
4.0,1288,2023-01-23,3.0
4.0,1289,2023-01-23,4.0
4.0,1290,2023-01-23,2.0
4.0,1291,2023-01-23,5.0
4.0,1292,2023-01-23,2.0
4.0,1293,2023-01-23,1.0
4.0,1294,2023-01-23,1.0
4.0,1295,2023-01-23,5.0
4.0,1296,2023-01-23,3.0
4.0,1297,2023-01-23,5.0
4.0,1298,2023-01-23,6.0
4.0,1299,2023-01-23,6.0
4.0,1300,2023-01-23,4.0
4.0,1301,2023-01-23,1.0
4.0,1302,2023-01-23,3.0
4.0,1303,2023-01-23,3.0
4.0,1304,2023-01-23,4.0
4.0,1305,2023-01-23,2.0
4.0,1306,2023-01-23,6.0
4.0,1307,2023-01-23,5.0
4.0,1308,2023-01-23,2.0
4.0,1309,2023-01-23,3.0
4.0,1310,2023-01-23,2.0
4.0,1311,2023-01-23,5.0
4.0,1312,2023-01-23,1.0
4.0,1313,2023-01-23,4.0
4.0,1314,2023-01-23,3.0
4.0,1315,2023-01-23,7.0
4.0,1316,2023-01-23,3.0
4.0,1317,2023-01-23,3.0
4.0,1318,2023-01-23,3.0
4.0,1319,2023-01-23,3.0
4.0,1320,2023-01-23,2.0
4.0,1321,2023-01-23,1.0
4.0,1322,2023-01-23,2.0
4.0,1323,2023-01-23,6.0
4.0,1324,2023-01-23,2.0
4.0,1325,2023-01-23,3.0
4.0,1326,2023-01-23,5.0
4.0,1327,2023-01-23,1.0
4.0,1328,2023-01-23,2.0
4.0,1329,2023-01-23,2.0
4.0,1330,2023-01-23,6.0
4.0,1331,2023-01-23,2.0
4.0,1332,2023-01-23,1.0
4.0,1333,2023-01-23,1.0
4.0,1334,2023-01-23,3.0
4.0,1335,2023-01-23,1.0
4.0,1336,2023-01-23,2.0
4.0,1337,2023-01-23,4.0
4.0,1338,2023-01-23,2.0
4.0,1339,2023-01-23,4.0
4.0,1340,2023-01-23,3.0
4.0,1341,2023-01-23,5.0
4.0,1734,2023-01-23,3.0
4.0,1735,2023-01-23,4.0
4.0,1736,2023-01-23,5.0
4.0,1737,2023-01-23,6.0
4.0,1738,2023-01-23,2.0
4.0,1739,2023-01-23,2.0
4.0,1740,2023-01-23,3.0
4.0,1741,2023-01-23,1.0
4.0,1742,2023-01-23,5.0
4.0,1743,2023-01-23,3.0
4.0,1744,2023-01-23,3.0
4.0,1745,2023-01-23,6.0
4.0,1746,2023-01-23,4.0
4.0,1747,2023-01-23,1.0
4.0,1748,2023-01-23,5.0
4.0,1749,2023-01-23,6.0
4.0,1750,2023-01-23,2.0
4.0,1751,2023-01-23,1.0
4.0,1752,2023-01-23,2.0
4.0,1753,2023-01-23,1.0
4.0,1754,2023-01-23,1.0
4.0,1755,2023-01-23,3.0
4.0,1756,2023-01-23,2.0
4.0,1757,2023-01-23,4.0
4.0,1758,2023-01-23,1.0
4.0,1759,2023-01-23,7.0
4.0,1760,2023-01-23,3.0
4.0,1761,2023-01-23,3.0
4.0,1762,2023-01-23,1.0
4.0,1763,2023-01-23,6.0
4.0,1764,2023-01-23,3.0
4.0,1765,2023-01-23,5.0
4.0,1766,2023-01-23,4.0
4.0,1767,2023-01-23,4.0
4.0,1768,2023-01-23,5.0
4.0,1769,2023-01-23,1.0
4.0,1770,2023-01-23,5.0
4.0,1771,2023-01-23,8.0
4.0,1772,2023-01-23,2.0
4.0,1773,2023-01-23,2.0
4.0,1774,2023-01-23,2.0
4.0,1775,2023-01-23,1.0
4.0,1776,2023-01-23,3.0
4.0,1777,2023-01-23,1.0
4.0,1778,2023-01-23,2.0
4.0,1779,2023-01-23,4.0
4.0,1780,2023-01-23,2.0
4.0,1781,2023-01-23,3.0
4.0,1782,2023-01-23,5.0
4.0,1783,2023-01-23,1.0
4.0,1784,2023-01-23,3.0
4.0,1785,2023-01-23,3.0
4.0,1786,2023-01-23,8.0
4.0,1787,2023-01-23,2.0
4.0,1788,2023-01-23,5.0
4.0,1789,2023-01-23,6.0
4.0,1790,2023-01-23,6.0
4.0,1791,2023-01-23,1.0
4.0,1792,2023-01-23,6.0
4.0,1793,2023-01-23,6.0
4.0,1794,2023-01-23,2.0
4.0,1795,2023-01-23,6.0
4.0,1796,2023-01-23,5.0
4.0,1797,2023-01-23,1.0
5.0,379,2023-01-30,1.0
5.0,381,2023-01-30,4.0
5.0,382,2023-01-30,4.0
5.0,383,2023-01-30,6.0
5.0,384,2023-01-30,3.0
5.0,385,2023-01-30,5.0
5.0,386,2023-01-30,5.0
5.0,387,2023-01-30,2.0
5.0,388,2023-01-30,5.0
5.0,389,2023-01-30,3.0
5.0,390,2023-01-30,3.0
5.0,391,2023-01-30,2.0
5.0,392,2023-01-30,3.0
5.0,393,2023-01-30,4.0
5.0,394,2023-01-30,1.0
5.0,395,2023-01-30,3.0
5.0,396,2023-01-30,7.0
5.0,397,2023-01-30,6.0
5.0,398,2023-01-30,4.0
5.0,399,2023-01-30,5.0
5.0,400,2023-01-30,2.0
5.0,401,2023-01-30,5.0
5.0,402,2023-01-30,4.0
5.0,403,2023-01-30,6.0
5.0,404,2023-01-30,1.0
5.0,405,2023-01-30,5.0
5.0,406,2023-01-30,6.0
5.0,407,2023-01-30,4.0
5.0,408,2023-01-30,6.0
5.0,409,2023-01-30,1.0
5.0,410,2023-01-30,4.0
5.0,411,2023-01-30,2.0
5.0,412,2023-01-30,2.0
5.0,413,2023-01-30,5.0
5.0,414,2023-01-30,5.0
5.0,415,2023-01-30,5.0
5.0,416,2023-01-30,4.0
5.0,417,2023-01-30,3.0
5.0,418,2023-01-30,4.0
5.0,419,2023-01-30,2.0
5.0,421,2023-01-30,5.0
5.0,422,2023-01-30,4.0
5.0,423,2023-01-30,5.0
5.0,424,2023-01-30,5.0
5.0,425,2023-01-30,4.0
5.0,426,2023-01-30,4.0
5.0,427,2023-01-30,5.0
5.0,428,2023-01-30,3.0
5.0,429,2023-01-30,5.0
5.0,430,2023-01-30,1.0
5.0,431,2023-01-30,1.0
5.0,432,2023-01-30,4.0
5.0,433,2023-01-30,1.0
5.0,434,2023-01-30,5.0
5.0,435,2023-01-30,5.0
5.0,436,2023-01-30,3.0
5.0,437,2023-01-30,7.0
5.0,438,2023-01-30,5.0
5.0,439,2023-01-30,6.0
5.0,440,2023-01-30,5.0
5.0,441,2023-01-30,5.0
5.0,829,2023-01-30,1.0
5.0,830,2023-01-30,4.0
5.0,831,2023-01-30,3.0
5.0,833,2023-01-30,3.0
5.0,834,2023-01-30,2.0
5.0,836,2023-01-30,2.0
5.0,837,2023-01-30,6.0
5.0,838,2023-01-30,4.0
5.0,839,2023-01-30,1.0
5.0,840,2023-01-30,3.0
5.0,841,2023-01-30,5.0
5.0,842,2023-01-30,3.0
5.0,843,2023-01-30,4.0
5.0,844,2023-01-30,1.0
5.0,845,2023-01-30,4.0
5.0,846,2023-01-30,1.0
5.0,847,2023-01-30,5.0
5.0,848,2023-01-30,1.0
5.0,849,2023-01-30,2.0
5.0,850,2023-01-30,4.0
5.0,851,2023-01-30,3.0
5.0,852,2023-01-30,4.0
5.0,853,2023-01-30,4.0
5.0,854,2023-01-30,3.0
5.0,855,2023-01-30,5.0
5.0,856,2023-01-30,3.0
5.0,857,2023-01-30,5.0
5.0,859,2023-01-30,5.0
5.0,860,2023-01-30,1.0
5.0,861,2023-01-30,2.0
5.0,862,2023-01-30,3.0
5.0,863,2023-01-30,4.0
5.0,864,2023-01-30,3.0
5.0,865,2023-01-30,5.0
5.0,866,2023-01-30,2.0
5.0,867,2023-01-30,5.0
5.0,868,2023-01-30,6.0
5.0,869,2023-01-30,4.0
5.0,870,2023-01-30,4.0
5.0,871,2023-01-30,5.0
5.0,872,2023-01-30,3.0
5.0,873,2023-01-30,6.0
5.0,874,2023-01-30,6.0
5.0,875,2023-01-30,1.0
5.0,876,2023-01-30,7.0
5.0,877,2023-01-30,8.0
5.0,878,2023-01-30,6.0
5.0,879,2023-01-30,2.0
5.0,880,2023-01-30,3.0
5.0,881,2023-01-30,2.0
5.0,882,2023-01-30,2.0
5.0,883,2023-01-30,8.0
5.0,884,2023-01-30,1.0
5.0,885,2023-01-30,5.0
5.0,886,2023-01-30,3.0
5.0,887,2023-01-30,5.0
5.0,888,2023-01-30,3.0
5.0,889,2023-01-30,2.0
5.0,890,2023-01-30,1.0
5.0,891,2023-01-30,5.0
5.0,1279,2023-01-30,3.0
5.0,1280,2023-01-30,2.0
5.0,1281,2023-01-30,4.0
5.0,1282,2023-01-30,3.0
5.0,1283,2023-01-30,6.0
5.0,1284,2023-01-30,4.0
5.0,1285,2023-01-30,6.0
